,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
2264,"RT @ChaelisaNews: [NEWS] LISA 'City Girls' (LILIFILM #4) dance practice video surpassed 1 MILLION views on instagram

 https://t.co/UPTZ0",T99078880,Blackpink,,10,120,0,12791,Fri Jan 22 06:52:22 +0000 2021,1352509393569525760,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[NEWS] LISA 'City Girls' (LILIFILM #4) dance practice video surpassed 1 MILLION views on instagram

 https://t.co/UPTZ0wYSqi

  | #LISA # #BLACKPINK # @BLACKPINK https://t.co/daWh1Xt9f3",True,ChaelisaNews,CHAELISA NEWS,chaelisanews@naver.com,3231.0,92.0,32.0,3207.0,Fri Jan 22 00:04:08 +0000 2021,1.3524066572891054e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,0.0,7.0,25.0
2265,"RT @soompi: #TREASURE, #GIDLE, #BLACKPINK, And More Top Gaon Weekly Charts https://t.co/Dw9ZO2oQSV https://t.co/XBunTUaWIv",hasashiyo,HAMY,Israel,1123,852,0,9432,Fri Jan 22 06:52:22 +0000 2021,1352509393569513472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"#TREASURE, #GIDLE, #BLACKPINK, And More Top Gaon Weekly Charts https://t.co/Dw9ZO2oQSV https://t.co/XBunTUaWIv",True,soompi,Soompi,Worldwide,2947825.0,3666.0,4973.0,1555.0,Thu Jan 21 23:06:28 +0000 2021,1.3523921451272724e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,17.0,65.0,826.0,4687.0
2266,"RT @chaechuyaaa: blackpink jisoo wallpapers/lockscreens | extended ver. 

  - short and long sizes on reply, feel free to use  @BLACKPINK",DeannaMio,M D K,,153,328,0,12071,Fri Jan 22 06:52:23 +0000 2021,1352509395838529537,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"blackpink jisoo wallpapers/lockscreens | extended ver. 

  - short and long sizes on reply, feel free to use  @BLACKPINK https://t.co/bsITwZLTlw",True,chaechuyaaa,kss,cs,9578.0,656.0,35.0,35088.0,Fri Jan 22 06:46:54 +0000 2021,1.35250801712887e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,4.0,4.0,32.0,76.0
2267,They'll sing about bp? Or what?,imabossbixch,,everyone's mindshe/her ,7431,267,21,183315,Fri Jan 22 06:52:23 +0000 2021,1352509398351015937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2268,"RT @daveypinks: WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",bbypinkeu_, ,OT4 from ,45,221,0,6899,Fri Jan 22 06:52:24 +0000 2021,1352509400531910659,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",True,daveypinks,,pinks,39177.0,553.0,133.0,16051.0,Fri Jan 22 05:51:04 +0000 2021,1.3524939659419853e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,59.0,9.0,1186.0,3285.0
2269,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,lalayinks, ,RS1~,122,511,0,55163,Fri Jan 22 06:52:24 +0000 2021,1352509400582414336,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39246.0,553.0,134.0,16049.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,15.0,80.0,269.0,493.0
2270,RT @allkpop: #BLACKPINK fans have fallen in love with Jisoo's new hairstyle and vibe https://t.co/ytaFU3nds8,tm_blink_,,BLACKPINK PAVED THEIR OWN WAY ,1231,1218,3,31212,Fri Jan 22 06:52:24 +0000 2021,1352509400687271937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,#BLACKPINK fans have fallen in love with Jisoo's new hairstyle and vibe https://t.co/ytaFU3nds8,True,allkpop,allkpop,Worldwide,5648255.0,658.0,8220.0,719.0,Thu Jan 21 20:17:57 +0000 2021,1.352349736276263e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,36.0,51.0,1061.0,7247.0
2271,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",carmaederux,Maerenderux,,48,216,1,27530,Fri Jan 22 06:52:24 +0000 2021,1352509403694571520,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3095733.0,0.0,4172.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1867.0,1351.0,9353.0,33236.0
2272,"RT @adorable__JS: The Cover girl of &lt;W Korea&gt; February issue, BLACKPINK 'JISOO shot with Dior. Enjoy the behind the scene film on 'W' shoo",jisooforheart,Lia,,339,519,0,11936,Fri Jan 22 06:52:25 +0000 2021,1352509406416572417,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"The Cover girl of &lt;W Korea&gt; February issue, BLACKPINK 'JISOO shot with Dior. Enjoy the behind the scene film on 'W' shooting day.
-

210122 Jisoo x Dior x W Korea 

 : https://t.co/qbxhsfoxkb

#JISOO # @BLACKPINK 
#BLACKPINK #  https://t.co/MXR4jDSTb8",True,adorable__JS,adorable J,Js ,12917.0,7.0,379.0,9660.0,Fri Jan 22 05:02:42 +0000 2021,1.3524817968190874e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,16.0,2.0,495.0,834.0
2273,"RT @LILIFILMS_YT: SUBSCRIBER UPDATE:

Lilifilm Official has already made it to 4.8M subscribers!

Great job guys! We're going to get to 5M",lisa56654357,lisa,,0,34,0,323,Fri Jan 22 06:52:25 +0000 2021,1352509406890618880,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"SUBSCRIBER UPDATE:

Lilifilm Official has already made it to 4.8M subscribers!

Great job guys! We're going to get to 5M in no time and then on to 10M! 

Subscribe and stream:
https://t.co/aYrPhI7DlS

#LISA #   @BLACKPINK https://t.co/wyqsHyeNXa",True,LILIFILMS_YT,LILIFILM OFFICIAL,,2410.0,30.0,2.0,241.0,Thu Jan 21 23:17:29 +0000 2021,1.352394918786904e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1.0,0.0,80.0,144.0
2274,#vh1playlist @Vh1India please play WHISTLE - @BLACKPINK .:,twicepink3raavi,Raavi,,1434,1420,0,8797,Fri Jan 22 06:52:26 +0000 2021,1352509408303960064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2275,"@glamorosePH @enjoyGLOBE @BLACKPINK @JENNIElites_PH @LoveLISA_PH @BLACKPINK_PH @KmmunityPH @JISOUL_PH @TeamLisaPH @BLACKPINKPHCebu LETS GOOOO

REPLY, RETWEET, and QUOTE
#Reinvent #GlobeBLACKPINKReinvented 
@BLACKPINK",BOYBLINK9,BOYBLINK ,712178,415,472,3,7407,Fri Jan 22 06:52:26 +0000 2021,1352509408668917760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2276,RT @roseylovebot: just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could s,princeleex, , ,759,1258,0,9328,Fri Jan 22 06:52:26 +0000 2021,1352509409080049664,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could see that

RESPECT OUR ROS
#RespectOurROS 
  # #ROS
@BLACKPINK

 https://t.co/HOPdgm2cJS",True,roseylovebot,gabbi ,she/her,2754.0,1971.0,6.0,26548.0,Thu Jan 21 15:50:16 +0000 2021,1.3522823733673738e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,109.0,41.0,1151.0,4390.0
2277,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",DJarukit,Lookmoo,,1,328,0,8669,Fri Jan 22 06:52:26 +0000 2021,1352509410094927873,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973708.0,499.0,2225.0,757.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,31.0,263.0,1249.0
2278,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,Fina96_,finayaaa,BLACKPINK IN YOUR AREA,34,186,1,52129,Fri Jan 22 06:52:26 +0000 2021,1352509410128535552,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67572.0,123.0,214.0,10966.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,23.0,4.0,644.0,2112.0
2279,RT @sexckjn: blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,jendeukniee,jendeukniee,,3,103,0,7,Fri Jan 22 06:52:27 +0000 2021,1352509413987213314,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,True,sexckjn,,,5230.0,4391.0,10.0,19694.0,Fri Jan 22 01:10:41 +0000 2021,1.3524234054049219e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,18.0,6.0,676.0,2688.0
2280,"RT @BLACKPINKGLOBAL: D9  THE SHOW
Are you ready for @BLACKPINK the 1st online concert on Youtube

Join PLUS membership now to enjoy 
 htt",VishmaF,@roses_are_rosie,,36,36,0,24265,Fri Jan 22 06:52:27 +0000 2021,1352509415577051137,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"D9  THE SHOW
Are you ready for @BLACKPINK the 1st online concert on Youtube

Join PLUS membership now to enjoy 
 https://t.co/ZpS99v8hxa

#BLACKPINK https://t.co/7cOO4UPEuh",True,BLACKPINKGLOBAL,BLCKPIK GLOBAL,,602744.0,97.0,1374.0,1202.0,Fri Jan 22 05:04:22 +0000 2021,1.352482213649019e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,3.0,80.0,228.0
2281,"RT @lilieshome_: LISA BLACKPINK inspired looks by vivi magazine 

https://t.co/PieOFpg82D

# # # # #
#LISA @Blackpink http",Rustling_777,Rus,,507,89,0,94003,Fri Jan 22 06:52:27 +0000 2021,1352509416042598400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"LISA BLACKPINK inspired looks by vivi magazine 

https://t.co/PieOFpg82D

# # # # #
#LISA @Blackpink https://t.co/FpBbl8BpLY",True,lilieshome_,LiliesHome,Home No. 0327  0327,10996.0,13.0,27.0,102.0,Thu Jan 21 12:36:48 +0000 2021,1.3522336858907238e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,8.0,1.0,731.0,1874.0
2282,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",LMpp0324,,!,1928,561,0,169062,Fri Jan 22 06:52:28 +0000 2021,1352509416688349187,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973708.0,499.0,2225.0,757.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,31.0,264.0,1249.0
2283,RT @blckpnkslife: This is BLACKPINK https://t.co/Xe4QLUX3AL,nyan_nyan_cs,,,3,5,0,3604,Fri Jan 22 06:52:28 +0000 2021,1352509418022162432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,This is BLACKPINK https://t.co/Xe4QLUX3AL,True,blckpnkslife,,---,6319.0,5715.0,5.0,7033.0,Sun Jan 10 05:17:33 +0000 2021,1.348136877480579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,142.0,16.0,3289.0,11701.0
2284,"@chaechuyaaa @soorevolution @BLACKPINK Thank you for sharing

# # # #JISOO #BLACKPINK #KIMJISOO # # @BLACKPINK",Zkulet1,Zkulet ,,266,402,3,11028,Fri Jan 22 06:52:28 +0000 2021,1352509418563268609,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2285,"RT @ygent_official: Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SH",colormeblack04,navs||RS1 IS COMING,,1956,1729,6,21665,Fri Jan 22 06:52:28 +0000 2021,1352509418873655297,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/5b29ihdN9W

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/Dkkjcvewvj",True,ygent_official,YG FAMILY,"Seoul, Korea",7213280.0,38.0,7550.0,0.0,Fri Jan 22 05:00:13 +0000 2021,1.3524811689569034e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,298.0,775.0,3538.0,17175.0
2286,RT @whycantupickme: JISOO ON RED LIPSTICK YES PLEASE!!!  #JISOO @BLACKPINK https://t.co/9MgZwiJhOW,JisooRTBot,Jisoo RT Bot,For kim jisoo ,85,5,0,12,Fri Jan 22 06:52:29 +0000 2021,1352509421579100160,,en,0,0,0,0,JISOO ON RED LIPSTICK YES PLEASE!!!  #JISOO @BLACKPINK https://t.co/9MgZwiJhOW,True,whycantupickme,random lucky girl,,47.0,705.0,1.0,4074.0,Fri Jan 22 06:51:55 +0000 2021,1.3525092796772393e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,0.0
2287,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,bbypinkeu_, ,OT4 from ,45,221,0,6899,Fri Jan 22 06:52:29 +0000 2021,1352509421914529794,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67572.0,123.0,214.0,10966.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,23.0,4.0,645.0,2113.0
2288,"i always get restricted :&lt; so I decided to have this account as my pure stan account. I will not use this in joining GAs anymore, unless if the giveaway is about kpop or @BLACKPINK haha SKL",chaesookkt,tey,,326,743,0,2165,Fri Jan 22 06:52:30 +0000 2021,1352509427379695617,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2289,"Ros is definitely YSL's best decision. Her undeniably strong impact continues to sweep people of their feet, and she still has more to show the world about the things she can do. 

THE ROS EFFECT

  #ROS # 
@BLACKPINK https://t.co/KFoQY1pacH",JISOOPPHIC,.,jisoo and the pinks,78,144,0,57586,Fri Jan 22 06:52:30 +0000 2021,1352509427367075840,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2290,RT @BLACKPINKFML: [INFO] @BLACKPINK's 'Lovesick Girls' (110) has surpassed their own 'How You Like That' (109) and is now the 2020 girl gro,T99078880,Blackpink,,10,120,0,12791,Fri Jan 22 06:52:30 +0000 2021,1352509428235456513,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,[INFO] @BLACKPINK's 'Lovesick Girls' (110) has surpassed their own 'How You Like That' (109) and is now the 2020 girl group song with most days on MelOn Top 10!,True,BLACKPINKFML,BLCKPIK FAMILY VOTES,Worldwide ,35408.0,188.0,111.0,7661.0,Fri Jan 22 04:30:59 +0000 2021,1.352473812747563e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,0.0,129.0,397.0
2291,"RT @ygent_official: Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SH",BP_BLINK_23,,,262,322,4,14551,Fri Jan 22 06:52:30 +0000 2021,1352509429153886208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/5b29ihdN9W

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/Dkkjcvewvj",True,ygent_official,YG FAMILY,"Seoul, Korea",7213280.0,38.0,7550.0,0.0,Fri Jan 22 05:00:13 +0000 2021,1.3524811689569034e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,298.0,775.0,3539.0,17176.0
2292,RT @LDN0327: Selena Gomez responds to John Legend's kids jamming on 'Ice Cream' as Chrissy Teigen suggests a collab with @BLACKPINK | Engli,DalaiHiteshri,Hiteshri (712178)(ia),,169,155,0,67485,Fri Jan 22 06:52:31 +0000 2021,1352509430227628032,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Selena Gomez responds to John Legend's kids jamming on 'Ice Cream' as Chrissy Teigen suggests a collab with @BLACKPINK | English Movie News - Times of India | The Times of India https://t.co/i36LQK7KuW,True,LDN0327,LDN LS1 is comming :  :,bangkok,5045.0,125.0,4.0,13054.0,Fri Jan 22 06:45:53 +0000 2021,1.3525077605926216e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,16.0,22.0
2293,"RT @pinkvilla: BLACKPINK member Jisoo reveals Snowdrop and The Show keeps her busy lately; Shares her definition of happiness

https://t.co",kimjisoodior,jess,kjsdior //,2003,1915,5,14088,Fri Jan 22 06:52:31 +0000 2021,1352509430395355136,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"BLACKPINK member Jisoo reveals Snowdrop and The Show keeps her busy lately; Shares her definition of happiness

https://t.co/TC6ML3JaXO

#BLACKPINK #Jisoo #TheShow #Snowdrop",True,pinkvilla,Pinkvilla,"Mumbai, India",942874.0,755.0,582.0,481.0,Thu Jan 21 08:16:23 +0000 2021,1.3521681497144975e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1.0,0.0,55.0,189.0
2294,"RT @cyanblink: Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. I",mainbitchzxt,fay,Indonesia,245,80,0,826,Fri Jan 22 06:52:31 +0000 2021,1352509430890283010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. It's @Blackpink vs Blackpink again.",True,cyanblink,,,67572.0,123.0,214.0,10966.0,Fri Jan 22 04:02:57 +0000 2021,1.3524667577982116e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,20.0,13.0,1061.0,4037.0
2295,@chartsblackpink @BLACKPINK Just wait the show is coming,Keerthi42017079,Keerthi,,2,1,0,20,Fri Jan 22 06:52:31 +0000 2021,1352509431691567106,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
2296,"RT @daveypinks: WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",asahoyyyyyyyyy,   #,,1279,1556,3,11433,Fri Jan 22 06:52:31 +0000 2021,1352509432547008513,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",True,daveypinks,,pinks,39177.0,553.0,133.0,16051.0,Fri Jan 22 05:51:04 +0000 2021,1.3524939659419853e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,59.0,9.0,1187.0,3288.0
2297,"RT @soompi: #TREASURE, #GIDLE, #BLACKPINK, And More Top Gaon Weekly Charts https://t.co/Dw9ZO2oQSV https://t.co/XBunTUaWIv",mmtoin,,Ig: p.k.hideaway,153,1084,1,9153,Fri Jan 22 06:52:32 +0000 2021,1352509433545334785,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"#TREASURE, #GIDLE, #BLACKPINK, And More Top Gaon Weekly Charts https://t.co/Dw9ZO2oQSV https://t.co/XBunTUaWIv",True,soompi,Soompi,Worldwide,2947820.0,3666.0,4974.0,1555.0,Thu Jan 21 23:06:28 +0000 2021,1.3523921451272724e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,17.0,65.0,826.0,4688.0
2298,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,oxynie,na `kinda ia,she/her,1278,1417,10,8390,Fri Jan 22 06:52:32 +0000 2021,1352509434736611333,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39246.0,553.0,134.0,16049.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,15.0,80.0,270.0,496.0
2299,"RT @JESSSHOPPE: [PH GO] BLACKPINK - 'LISA SOLO PHOTOBOOK' LMITED EDITION (0327) 

 Price: 1, 190 + LSF 
 DOO: Until all slots taken 
 DO",Eviota07,Jorgii,"Cebu City, Central Visayas, PH",170,182,0,3074,Fri Jan 22 06:52:32 +0000 2021,1352509435088781312,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"[PH GO] BLACKPINK - 'LISA SOLO PHOTOBOOK' LMITED EDITION (0327) 

 Price: 1, 190 + LSF 
 DOO: Until all slots taken 
 DOP: TBA 

SPECIAL FREEBIES FROM US

Form: https://t.co/ecetkIaQm0

#BLACKPINK#LISA #PHOTOBOOK 

HELP RETWEET https://t.co/GC2zGXuVyL",True,JESSSHOPPE, JESS SHOPPE  | RS1 IS COMING ,PH,4779.0,20.0,18.0,1365.0,Fri Jan 22 00:58:44 +0000 2021,1.3524203993136865e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,423.0,118.0,325.0,1413.0
2300,"RT @soompi: #BLACKPINKs #Jisoo Talks About Her Personality, Shares Advice On Dealing With Worries And Fears, And More
https://t.co/qE1RBYA",chuujenlichaeng,chickin,,53,89,0,12402,Fri Jan 22 06:52:33 +0000 2021,1352509437647360000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"#BLACKPINKs #Jisoo Talks About Her Personality, Shares Advice On Dealing With Worries And Fears, And More
https://t.co/qE1RBYAk5I https://t.co/XJ9PJLrwYW",True,soompi,Soompi,Worldwide,2947820.0,3666.0,4974.0,1555.0,Thu Jan 21 17:12:31 +0000 2021,1.3523030718005453e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,23.0,55.0,1600.0,9010.0
